EVENT_ID,EVENT_TITLE,EVENT_STR_DT,EVENT_END_DT,MAP_X,MAP_Y,ADDRESS,CATEGORY,CODE_SQL
2989642,제73주년 춘천지구 전투 전승행사,20230624,20230625,127.7002194,32.87272673,강원도 춘천시 삼천동,A02081300,153
2989589,충주 다이브 페스티벌,20230615,20230618,127.8627259,37.02153613,충청북도 충주시 중앙탑길 150 탄금호조정경기장,A02081300,169
2989580,"장수 쿨밸리(cool valley,시원한 계곡)페스티벌",20230728,20230806,127.529295,35.58964922,전라북도 장수군 방화동로 778,A02081300,239
2989543,한우&농특산물 페스티벌,20230531,20230604,127.3802705,36.37599317,"대전광역시 유성구 대덕대로 480 대전 C.T센터, 스튜디오큐브",A02070200,73
2989468,계양산성 소서팔사(消暑八事) : 계양골 바캉스,20230603,20230603,126.7270445,37.54807135,인천광역시 계양구 계양산로 101,A02070200,61
2989467,2023 부산권 산업안전 사생대회,20230617,20230617,129.0572361,35.16544951,부산광역시 부산진구 시민공원로 73 부산시민공원,A02081300,94
2989352,Re:023 대전 엑스포93,20230612,20230827,127.3802705,36.37599317,"대전광역시 유성구 도룡동 3-1 대전 C.T센터, 스튜디오큐브",A02070200,73
2989174,2023 김포공항 문화의 날 26데이,20230526,20231226,126.8029148,37.56525403,서울특별시 강서구 하늘길 38,A02081300,38
2988795,돈의Moon나이트,20230527,20230527,126.9685385,37.5688788,서울특별시 종로구 송월길 14-3 국도빌딩,A02081300,57
2988632,2023부산국제주류&와인박람회,20231201,20231203,129.1355209,35.16874503,부산광역시 해운대구 APEC로 55 벡스코,A02080600,103
2988569,사계축제 꽃 기억해 (봄),20230519,20230528,127.047189,37.68957451,서울특별시 도봉구 마들로 916 방문자센터,A02070200,44
2988540,2023 천안시 대학 어울림 페스티벌,20230525,20230525,127.1114687,36.81949304,충청남도 천안시 서북구 번영로 208 종합운동장,A02081300,181
2988538,양재천천마켙,20230513,20230701,127.0408151,37.47735183,서울특별시 서초구 양재천로 144,A02081300,49
2988364,무등산 인문축제,20230610,20230611,126.9602987,35.13323547,광주광역시 동구 증심사길 71 비지터 센터,A02070200,85
2988303,영천한약축제,20230519,20230521,128.923303,35.97846935,경상북도 영천시 천문로 485 동의참누리원영천한의마을,A02070200,200
2988268,국립과천과학관 2023 성인과학아카데미,20230523,20230720,127.0047139,37.44086653,경기도 과천시 상하벌로 110 국립과천과학관,A02081300,112
2988140,2023 아시아컬처마켓 도시 속 문화장터 <도담: 도시를 담다>,20230519,20230520,126.9192936,35.1460861,광주광역시 동구 문화전당로 38 아시아문화전당,A02081300,85
2988080,제2회 K-FOOD천안들깨페스티벌,20231014,20231014,127.1600152,36.8880499,충청남도 천안시 서북구 직산읍 삼은리,A02081300,181
2987912,완주 대둔산 축제,20230603,20230604,127.3316652,36.11610256,전라북도 완주군 운주면 산북리,A02070200,236
2987791,DMZ OPEN 페스티벌,20230520,20231111,126.7447609,37.89206769,경기도 파주시 임진각로 148-40 평화누리,A02070200,136
2987741,돈의문골목시장,20230505,20230624,126.9685385,37.5688788,서울특별시 종로구 송월길 14-3 국도빌딩,A02081300,57
2987642,하나증권 테니스 페스티벌 in Olympic park,20230520,20230521,127.1150682,37.52060926,서울특별시 송파구 올림픽로 424 올림픽공원,A02081300,52
2987570,하남 미사경정공원 바비큐비어페스티벌,20230526,20230603,127.2054866,37.56143393,경기도 하남시 미사대로 505 미사리경정장·조정카누경기장,A02070200,139
2987531,한강 서래섬 유채꽃 축제,20230512,20230521,126.9899661,37.50801403,서울특별시 서초구 반포동,A02070200,49
2987522,좀비런 부산,20230805,20230805,129.1270688,35.17100296,부산광역시 해운대구 수영강변대로 120 영화의전당,A02070200,103
2987489,2023 고흥 녹동항 드론쇼,20230501,20231130,127.1353428,34.52579837,전라남도 고흥군 비봉로 174,A02081300,244
2987482,부평향교 효를 나누는 응다방,20230520,20230520,126.7207175,37.53954723,인천광역시 계양구 향교로 19 부평향교(지정문화재),A02070200,61
2987443,2023 부산 고 페스티벌 (2023 Busan Go Festival),20230520,20230521,129.0507264,35.13683871,부산광역시 동구 좌천동,A02081300,92
2987404,홍성남당항 바다송어 축제,20230422,20230521,126.4702202,36.53960296,충청남도 홍성군 남당항로213번길 1,A02070200,184
2987351,2023 목포노을 드론라이트쇼,20230506,20230507,126.3659091,34.80883716,전라남도 목포시 산정동,A02081300,250
2987262,2023년 공주산성시장 밤마실 야시장,20230505,20230923,127.1229164,36.45674604,충청남도 공주시 산성동,A02081300,171
2987163,국립과천과학관 어린이날 행사,20230505,20230507,127.0047139,37.44086653,경기도 과천시 상하벌로 110 국립과천과학관,A02081300,112
2987130,베니스랜드 유럽수국축제(야간개장),20230601,20230731,126.8399365,33.41656406,제주특별자치도 서귀포시 서성일로 474,A02070200,267
2987120,2024 강원 동계청소년올림픽대회,20240119,20240201,127.7297212,37.88418106,강원도 춘천시 중앙로 5,A02081300,153
2987112,세종파크뮤직페스티벌,20230603,20230604,127.2881255,36.59849103,세종특별자치시  문예회관길 22 세종문화예술회관,A02070200,109
2987072,2023년 독립기념관 어린이날 기념행사,20230505,20230505,127.2326089,36.77739726,충청남도 천안시 동남구 독립기념관로 1 독립기념관,A02081300,181
2987020,2023년 청소년의 달 기념행사 ‘오월의 난장PANN’,20230520,20230520,126.8879188,37.44621938,경기도 광명시 소하일로 9 광명시 청소년수련관,A02081300,113
2986930,울산공업축제,20230601,20230604,129.3076647,35.55047486,울산광역시 남구 신정동,A02070200,105
2986679,가족의 달 어린이 축제,20230506,20230507,126.5777264,37.48912279,인천광역시 중구 구읍로 63 영종역사관,A02070200,69
2986642,<일심동체> 연동 그 다섯 번째 이야기,20230501,20230512,126.5242172,33.51295112,제주특별자치도 제주시 중앙로 58,A02081300,268
2986629,"생생문화재 신석기시대 첫 사람, 제주 선샤인",20230401,20231130,126.1659114,33.3044852,제주특별자치도 제주시 노을해안로 1100,A02081300,268
2986583,제주고산리유적 선사축제,20230430,20230430,126.1659114,33.3044852,제주특별자치도 제주시 노을해안로 1100,A02070200,268
2986574,무주 문화재 야행,20230623,20230624,127.6651997,36.00302413,"전라북도 무주군 최북로 15 최북미술관, 김환태문학관",A02070200,233
2986499,2023 all nights INCHEON 멀티미디어 드론쇼,20230503,20230531,126.6397123,37.39235179,인천광역시 연수구 센트럴로 229,A02081300,67
2986446,형산강 연등문화축제,20230503,20230529,129.2007958,35.86060457,경상북도 경주시 석장동,A02070200,187
2986427,2023 피크닉 페스티벌 - We Go Together Concert,20230520,20230520,127.1651741,37.24968323,경기도 용인시 처인구 동백죽전대로 61 용인미르스타디움,A02081300,132
2986424,서울페스타 2023 명동 페스티벌,20230428,20230507,126.9817486,37.56478229,서울특별시 중구 남대문로 81 롯데백화점 본점,A02081300,58
2986345,제23회 연기대첩제,20230506,20230506,127.227517,36.59984814,세종특별자치시 연서면 용암리,A02081300,109
2986280,제11회 도서관 문화마당,20230513,20230513,126.8530408,35.15904185,광주광역시 서구 내방로 111 광주광역시청,A02081300,87
2984556,임실N펫스타,20230505,20230507,127.3326941,35.54524526,전라북도 임실군 충효로 2096-16 임실군문화체육센터,A02070200,238
2982690,태백 천상의 산나물 축제,20230429,20230501,128.9910509,37.17276224,강원도 태백시 황지연못길 12 황지연못(문화관광해설사의집),A02070200,154
2982428,서울미디어테크축제 : 을지로판타지아 열섬,20230429,20230429,126.9962694,37.56697118,서울특별시 중구 창경궁로5길 31,A02070200,58
2978174,동아시아문화도시 전주,20230426,20231110,127.1463616,35.82577962,전라북도 전주시 완산구 기린대로 213 대우빌딩,A02070200,240
2978145,생물사랑 어린이 대축제,20230505,20230505,126.6368246,37.56148764,인천광역시 서구 환경로 42,A02070200,66
2977813,스포츠주간기념 국민체력100과 다시 즐겨 봄,20230423,20230423,127.1169153,37.51875395,서울특별시 송파구 방이동,A02081300,52
2976568,와인나잇인서울,20230610,20230611,126.921221,37.55438797,서울특별시 마포구 양화로 130 라이즈호텔,A02070200,47
2974319,복수동 오복마을 축제,20230429,20230429,127.3818836,36.29915477,대전광역시 서구 복수동로51번길 58,A02070200,72
2974166,차전장군 노국공주축제,20230504,20230508,128.732742,36.56303822,경상북도 안동시 경동로 684,A02070200,196
2973688,2023 진주 아시아역도선수권대회,20230503,20230513,128.0688608,35.18831238,경상남도 진주시 신안로 121 진주실내체육관,A02081300,220
2973018,2023서울쇼핑페스타,20230430,20230507,126.9871813,37.56870415,서울특별시 종로구 청계천로 85 삼일빌딩,A02081300,57
2970369,2023 GSF 강원스타트업페스티벌 & 제1회 춘천 창업엑스포,20230519,20230520,127.6904189,37.89336537,강원도 춘천시 박사로 854 강원정보문화진흥원,A02081300,153
2970367,2023 광화문 책마당,20230423,20231112,126.9767155,37.5718536,서울특별시 종로구 세종로,A02081300,57
2970336,교도소가 살아있다,20230428,20230505,126.9316966,36.06934536,전라북도 익산시 함낭로 207 교도소 세트장,A02081300,237
2969832,제2회 전주국제그림책도서전,20230512,20230604,127.1007426,35.86029157,전라북도 전주시 덕진구 구렛들1길 46,A02081300,240
2969653,순수미술연구회 기획전 < 지금 그리고 여기 >,20230417,20230428,126.5242172,33.51295112,제주특별자치도 제주시 중앙로 58,A02081300,268
2969473,K-전통공예 전시회 《북촌 스타일룸》,20230501,20230531,126.9861254,37.58247198,서울특별시 종로구 북촌로12길 24-5,A02080500,57
2968672,DDP 봄축제 : 디자인 놀이동산,20230504,20230507,127.009571,37.56610763,서울특별시 중구 을지로 281,A02070200,58
2966405,2023 SUP 아시안 챔피언십 서울(SUP ASIAN CHAMPIONSHIP),20230513,20230514,127.0798157,37.52675236,서울특별시 광진구 자양동,A02081300,40
2966295,2023 제50회 부산 어린이날 큰잔치,20230505,20230505,129.1270688,35.17100296,부산광역시 해운대구 수영강변대로 120 영화의전당,A02081300,103
2966141,"1973, 천마를 깨우다. 2023 천마총 발굴 50년 기념 비전선포식",20230504,20230504,129.2184284,35.83464394,경상북도 경주시 황남동,A02081300,187
2965611,전라남도 정원페스티벌,20230504,20230515,126.750276,34.31873735,전라남도 완도군 해변공원로 52,A02070200,258
2965135,얼루어 그린 캠페인,20230424,20230424,126.987715,37.55175335,서울특별시 중구 예장동,A02081300,58
2962973,해남 어린이 공룡대축제,20230505,20230507,126.4339306,34.59086556,전라남도 해남군 공룡박물관길 234 우항리공룡화석유적지,A02070200,263
2962944,제23회 경로국악대공연,20230510,20230510,127.132032,35.84079433,전라북도 전주시 덕진구 백제대로 567 전북대학교,A02081300,240
2961451,파주 슈필 OFFLINE,20230415,20230416,126.6985404,37.78524322,경기도 파주시 얼음실로 40 경기영어마을파주캠프,A02081300,136
2953538,C.P. COMPANY ARCHIVE EXHIBITION SEOUL,20230413,20230416,127.035692,37.52367692,서울특별시 강남구 신사동 650-1,A02081300,35
2953537,함양 백운산 벚꽃축제,20230408,20230409,127.6352199,35.55299412,경상남도 함양군 구산대안로 10-3 백전면사무소,A02070200,227
2953360,2023 LOTTE WORLD TOWER SKY RUN,20230422,20230422,127.1040305,37.51424591,서울특별시 송파구 올림픽로 300 롯데월드타워앤드롯데월드몰,A02081300,52
2953314,2023부활절퍼레이드,20230409,20230409,126.9763211,37.5720619,서울특별시 종로구 세종대로 175,A02081300,57
2953150,2030 부산세계박람회 응원 유치 행사,20230401,20230401,129.1176285,35.1506384,부산광역시 수영구 광안동,A02081300,99
2953135,남대천벚꽃축제,20230401,20230402,128.6920268,36.34770366,경상북도 의성군 의성읍 도서리,A02070200,204
2953096,김제 꽃빛드리 축제,20230331,20230402,126.8999145,35.81302127,전라북도 김제시 도작로 220 김제시공설운동장,A02070200,231
2953055,2023 세계 책의 날,20230422,20230423,126.7663128,37.65695382,경기도 고양시 일산동구 장항동,A02081300,111
2952960,의정부 호원 벚꽃축제,20230408,20230409,127.051591,37.70567271,경기도 의정부시 중랑천서자전거길 2240,A02070200,134
2952866,2030 부산세계박람회 유치 기원 불꽃쇼,20230406,20230406,129.1187283,35.15323813,부산광역시 수영구 광안동,A02081300,99
2952817,2023 자전거대축전,20230422,20230422,129.3076286,35.55054152,울산광역시 남구 신정동,A02081300,105
2952761,"사랑인가, 봄 고창 벚꽃축제",20230331,20230402,126.7398829,35.43159521,전라북도 고창군 석정2로 171 하나로마트,A02070200,229
2952759,천변라이프강북페스타2023 <우이천꽂히다>,20230407,20230409,127.031814,37.64295465,서울특별시 강북구 수유동,A02081300,37
2952704,''벚꽃과 함께 인문에 꽃을 피우다',20230407,20230416,127.1268717,36.45381867,충청남도 공주시 국고개길 24 역사박물관,A02081300,171
2952845,하동세계차엑스포,20230504,20230603,127.7782951,35.06354073,경상남도 하동군 공설운동장로 207,A02080600,225
2952535,"테미봄축제 ""테미와 봄""",20230401,20230402,127.4230877,36.32078914,대전광역시 중구 보문로205번길 13,A02070200,74
2952513,YTN 남산가족걷기대회,20230408,20230408,126.9792296,37.55491672,서울특별시 중구 회현동1가,A02081200,58
2952467,대덕물빛축제,20230407,20230507,127.4739178,36.47334758,대전광역시 대덕구 미호동,A02070200,70
2952158,2023 세계산림치유대회,20231027,20231030,126.9919695,35.07728954,전라남도 화순군 화순읍 동구리 산1-1,A02081300,264
2952109,용골댄스페스타,20230404,20230404,129.0324762,35.10096183,부산광역시 중구 용두산길 37-55 용두산공원,A02070200,102
2952027,대한민국과학축제,20230427,20230430,127.3880173,36.36784702,대전광역시 서구 만년동,A02070200,72
2951686,체험형 미디어아트 훌리훌리 4,20221223,20231015,126.6688662,37.65689099,경기도 김포시 김포대로 1466-48,A02080500,117
2951447,2023 서울 FCI 국제 도그쇼,20230317,20230319,127.0407515,37.46739188,서울특별시 서초구 강남대로 27 AT센터,A02081300,49
2951257,피나클랜드 불꽃 축제,20230325,20230527,126.9263423,36.87251977,충청남도 아산시 월선길 20-42,A02081300,179
2950952,금산 산벚꽃 축제,20230415,20230416,127.5667171,36.19436169,충청남도 금산군 자진뱅이길 39,A02070200,172
2950881,동물의 몸속에  기계가 있어요,20221208,20230430,126.7194584,36.02713542,충청남도 서천군 금강로 1210,A02080500,178
2950857,부산 댄스 페스티벌,20230401,20230429,129.0612278,35.15453969,부산광역시 부산진구 부전동,A02070200,94
2950852,2023 미추홀북 선포식·북콘서트,20230318,20230318,126.6349461,37.39353213,인천광역시 연수구 인천타워대로 250,A02081300,67
2949644,2023 스프링워크서울,20230415,20230415,126.9320152,37.53015209,서울특별시 영등포구 여의도동,A02081300,54
2948590,서울국제가구 및 인테리어산업대전 : 소펀&라이프쇼,20230504,20230507,127.059218,37.5119176,서울특별시 강남구 영동대로 513 코엑스,A02080600,35
2948523,제21회 성우하이텍배 KNN 환경마라톤,20230319,20230319,129.1357264,35.16893946,부산광역시 해운대구 우동,A02081300,103
2946813,율봄식물원 딸기 시즌,20230204,20230331,127.2736163,37.47075125,경기도 광주시 퇴촌면 도마리,A02070200,114
2946314,오산위클리클래식 페스티벌,20230218,20230624,127.065802,37.17058782,경기도 오산시 내삼미로 93,A02070200,131
2944954,양천구 정월대보름 민속축제,20230204,20230204,126.877715,37.51515286,서울특별시 양천구 신정동,A02070200,53
2944044,눈내림 별내림 불빛축제 (산들소리),20221217,20231231,127.1015407,37.65121051,경기도 남양주시 불암산로59번길 48-31 산들소리수목원,A02070200,118
2943692,흥미진진얼음공주,20230128,20230301,127.0254155,36.50454718,충청남도 공주시 사곡면 호계리,A02070200,171
2943607,휴애리 유채꽃 축제,20230101,20230415,126.6336401,33.30831716,제주특별자치도 서귀포시 신례동로 256 휴애리,A02070200,267
2943322,연천거리문화축제 ‘그땐 그랬소’,20230505,20230507,127.068644,38.02761049,경기도 연천군 전곡읍 전곡리,A02070200,130
2943280,청도 정월대보름민속한마당,20230205,20230205,128.7474139,35.64583979,경상북도 청도군 한내길 166 청도군농업인회관,A02070200,205
2940823,강릉국제아트페스티벌,20221104,20221204,128.8911782,37.7551404,강원도 강릉시 임영로155번길 6 서부시장,A02070200,141
2804204,K-비건페어 인 서울 2023,20230810,20230812,127.059443,37.51171485,서울특별시 강남구 영동대로 513,A02080500,35
2938676,강화도왕방마을얼음축제,20221224,20230226,126.4312618,37.69895967,인천광역시 강화군 중앙로787번길 8-1 관리소매점,A02070200,60
2938672,목포 송년콘서트,20221224,20221231,126.4338007,34.79670075,전라남도 목포시 평화로 82,A02081000,250
2935216,완주윈터푸드축제,20221223,20221224,127.0593747,35.83564922,전라북도 전주시 덕진구 오공로 38,A02070200,240
2935214,금강청소년버스킹페스티벌,20221010,20221010,127.2875177,36.48071287,세종특별자치시  시청대로 147,A02070200,109
2935205,구세군과 함께하는 돈의문성탄절,20221209,20221225,126.9685413,37.56887602,서울특별시 종로구 송월길 14-3 국도빌딩,A02081300,57
2933428,울산중구 눈꽃축제,20221224,20221231,129.3206302,35.55424135,울산광역시 중구 성남동,A02070200,104
2933008,부안노을축제,20221007,20221009,126.5285122,35.67574169,전라북도 부안군 변산면 대항리,A02070200,234
2932792,항공여행마켓 with 마켓움 크리스마스 페어,20221217,20221218,129.1355209,35.16874503,부산광역시 해운대구 APEC로 55 벡스코,A02070200,103
2932765,새해 맞이 불꽃쇼 & 소원 풍선 날리기 축제,20221231,20221231,128.5310378,38.3171459,강원도 고성군 삼포해변길 9 오션투유콘도,A02070200,142
2931881,안동 눈빛 축제,20221216,20230124,128.7306589,36.56055235,경상북도 안동시 축제장길 200 탈춤공연장,A02070200,196
2931435,2022 제주고교학점제 박람회,20221208,20221210,126.4750584,33.47803754,제주특별자치도 제주시 한라대학로 38 제주한라대학교,A02080600,268
2930716,강릉 누들축제,20221216,20221218,128.8976276,37.75583211,강원도 강릉시 경강로 2111 임당시장,A02070200,141
2930662,부안 설(雪)숭어 축제,20221216,20221217,126.734312,35.72664216,전라북도 부안군 부안읍 서외리,A02070200,234
2929181,자라섬씽씽겨울축제,20221230,20230301,127.5174171,37.83065557,경기도 가평군 가평읍 읍내리,A02070200,110
2929176,창덕궁 깊이보기 -심화해설-,20221201,20231231,126.9902446,37.57770316,서울특별시 종로구 율곡로 99 창덕궁,A02081300,57
2927426,경기국제코스프레페스티벌,20220930,20221003,126.7422053,37.50825125,경기도 부천시 길주로 1,A02070200,120
2927363,베트남 등불 야행,20221202,20221203,129.182075,35.17517573,부산광역시 해운대구 좌동로 162 아세안문화원,A02070200,103
2926577,강릉와인축제,20221209,20221211,128.8976276,37.75583211,강원도 강릉시 경강로 2111 임당시장,A02070200,141
2924244,누웨마루 페스티벌 더 크리스마스,20221201,20221225,126.4908707,33.48708679,제주특별자치도 제주시 연동7길 31,A02070200,268
2923225,"헬로, 메리크리스마루 「CHRISTMAS MARKET」",20221125,20230108,126.9230348,37.55429079,서울특별시 마포구 홍익로 18,A02070200,47
2918621,울산스타트업페스타,20221130,20221204,129.1316827,35.55565986,울산광역시 울주군 울산역로 255,A02081300,108
2915307,유성온천 크리스마스 축제,20221202,20221204,127.3453048,36.35528103,대전광역시 유성구 계룡로123번길 52,A02070200,73
2915175,부산美아트페스티벌,20221206,20221207,129.1355209,35.16874503,부산광역시 해운대구 APEC로 55 벡스코,A02070200,103
2913052,통영수산식품대전,20221124,20221127,129.1355209,35.16874503,부산광역시 해운대구 APEC로 55 벡스코,A02070200,103
2912225,﻿PEACE BLOCK(평화 블록) - ‘평화통일’ 기원 11월 한강공원 시민 참여 행사,20221119,20221120,127.0867542,37.51767853,서울특별시 송파구 한가람로 65 한강사업본부 잠실안내센터,A02081300,52
2911183,제37회 서울국제화장품미용산업박람회 (코스모뷰티서울 2023),20230525,20230527,127.059218,37.5119176,서울특별시 강남구 영동대로 513 코엑스,A02080600,35
2899198,장성 황룡강 가을꽃축제,20221008,20221016,126.7751136,35.3032409,전라남도 장성군 장성읍 기산리,A02070200,259
2894468,우주백패킹-Backpacking to the Universe,20221101,20230129,127.009571,37.56610763,서울특별시 중구 을지로 281,A02080500,58
2894454,서울디자인어워드,20231001,20231031,127.009571,37.56610763,서울특별시 중구 을지로 281,A02081300,58
2892254,경기전 수문장 교대의식 - 경기전을 지켜라,20220917,20221210,127.1500366,35.81421434,전라북도 전주시 완산구 태조로 44 경기전,A02070200,240
2892159,사계로 페스티벌,20221119,20221119,126.3087589,33.23112332,제주특별자치도 서귀포시 사계남로 202,A02070200,267
2891888,뷰티풀  고양,20221202,20221203,126.7700763,37.65798155,경기도 고양시 일산동구 중앙로 1271-4 일산문화광장개방화장실,A02070200,111
2891732,계촌살롱,20221119,20221203,128.3056374,37.45126984,강원도 평창군 계촌길 100-10 클래식정보센터,A02081300,155
2877611,행주산성 스케치 대회,20221112,20221112,126.8246035,37.60048088,경기도 고양시 덕양구 행주로15번길 89,A02081300,111
2877407,제9회 나노융합 산업전(NANOPIA 2022),20221103,20221104,128.7575558,35.50428649,경상남도 밀양시 밀양대공원로 112,A02080600,215
2877353,행운동축제‘럭키데이’,20221029,20221029,126.9583003,37.48008615,서울특별시 관악구 남부순환로233길 16,A02070200,39
2877244,공주 미래기억 페스타 ‘웰컴투 신관동’,20221029,20221030,127.1391146,36.47164739,충청남도 공주시 신관동,A02070200,171
2876799,군위 사랑과 나눔 문화축전,20221029,20221029,128.5735765,36.23716403,경상북도 군위군 군청로 158 삼국유사문화예술회,A02070200,190
2875323,테미올래축제,20221029,20221029,127.4230877,36.32078914,대전광역시 중구 보문로205번길 13,A02070200,74
2875229,포항국제사진제 PIFF,20230119,20230130,129.3660493,36.00965475,경상북도 포항시 남구 희망대로 850 문화예술회관,A02080500,208
2874909,여수밤바다불꽃축제,20221022,20221022,127.7363904,34.73961524,전라남도 여수시 선어시장길 6,A02070200,255
2874304,제2회 금천패션영화제,20221104,20221106,126.8890706,37.4776713,서울특별시 금천구 디지털로10길 9 현대시티아울렛 가산점,A02081100,42
2873885,K귀신잔치,20221029,20221029,126.9791278,37.52117064,서울특별시 용산구 서빙고로 137 국립중앙박물관,A02070200,55
2873711,양주 조각숲 나들이(전시),20221019,20231231,126.9685443,37.7582151,경기도 양주시 권율로 594,A02081300,127
2873622,서울에서 만나는 세계여행,20221029,20221029,127.0762793,37.54935522,서울특별시 광진구 능동로 216 어린이대공원,A02070200,40
2873292,부산웹툰페스티벌,20221027,20221030,129.0573309,35.15430909,부산광역시 부산진구 서면로 39 KT&G 상상마당부산,A02070200,94
2873055,2022 코리아 퍼레이드,20221224,20221224,126.9763211,37.5720619,서울특별시 종로구 세종대로 175,A02081300,57
2873042,홍천사과축제,20221104,20221106,127.8933204,37.68935397,강원도 홍천군 홍천읍 갈마곡리,A02070200,156
2872929,백년의 밤,20220930,20221202,126.9685413,37.56887602,서울특별시 종로구 송월길 14-3 국도빌딩,A02080200,57
2872215,고흥유자석류축제,20221110,20221113,127.2330163,34.57523614,전라남도 고흥군 풍양면 한동리,A02070200,244
2872196,외계인 대축제,20221112,20221113,128.7611055,35.50260619,경상남도 밀양시 밀양대공원로 86,A02070200,215
2872078,인천 영화 주간 2022,20221022,20221028,126.6836357,37.40605098,인천광역시 연수구 청능대로 210 스퀘어원,A02081100,67
2872023,아동이 주인공인 행복한 언택트 축제,20221217,20221217,126.6806433,37.54188514,"인천광역시 서구 심곡로 98 인천광역시 인재개발원, 인천연구원",A02070200,66
2871172,유니브엑스포부산 : 청춘페스티벌,20221029,20221030,129.0637331,35.15552296,부산광역시 부산진구 전포대로209번길 26 놀이마루,A02070200,94
2870929,연천국화전시회,20221007,20221030,127.0639142,38.01805596,경기도 연천군 전곡읍 전곡리,A02070200,130
2870796,천리포수목원 가을축제,20221022,20221106,126.1501562,36.79846211,충청남도 태안군 천리포1길 187,A02070200,183
2870717,증평들노래축제,20221022,20221023,127.5961877,36.76428863,충청북도 증평군 둔덕길 89 증평지역박물관,A02070200,170
2870263,2022 국제저작권기술 콘퍼런스,20221102,20221102,126.9754128,37.57075092,서울특별시 종로구 새문안로 97,A02081300,57
2869861,글라이더 날리기 대회,20221023,20221023,127.1780371,37.24029566,경기도 용인시 처인구 중부대로 1199 용인시청,A02081300,132
2868918,신산 빛의거리,20221023,20221128,126.5344109,33.50662976,제주특별자치도 제주시 일도이동,A02070200,268
2868776,2022영호남우수시장박람회,20221028,20221030,129.0572361,35.16544951,부산광역시 부산진구 시민공원로 73 부산시민공원,A02080600,94
2868764,2022 글로벌 이노베이터 페스타,20221027,20221028,128.613099,35.90711333,대구광역시 북구 엑스코로 10 대구전시컨벤션센터,A02080600,79
2867420,지중해마을페스티벌 「환상동화」,20221022,20221022,127.0616655,36.79700031,충청남도 아산시 탕정면로8번길 55-7,A02070200,179
2867345,영종국제도시 세계전통음식축제,20221022,20221023,126.5658249,37.48180676,인천광역시 중구 하늘달빛로2번길 6 씨사이드파크 관리사무실,A02070200,69
2867330,한우대전: 한우 숯불구이 축제,20221026,20221101,127.4119164,36.32134721,대전광역시 중구 문화동,A02070200,74
2867300,평택 원평나루 억새축제,20221015,20221015,127.081914,36.98414854,경기도 평택시 평택동,A02070200,137
2867143,의령 리치리치 페스티벌(의령 부자축제),20221028,20221030,128.2575269,35.31619025,"경상남도 의령군 의병로8길 44 서동생활공원(종합사회복지관,국민체육센터",A02070200,219
2867141,글로벌 K-스토리 프리페스티벌,20221020,20221020,128.768333,36.57324884,경상북도 안동시 민속촌길 190 안동민속촌한자마을,A02070200,196
2867134,힐링 라디오(소통·공감 토크쇼) in ‘사각사각 가을어떰’,20221015,20221015,127.0867542,37.51767853,서울특별시 송파구 한가람로 65 한강사업본부 잠실안내센터,A02081300,52
2867116,신시모도 삼형제 보물섬 축제,20221015,20221016,126.4261862,37.53509256,인천광역시 옹진군 시도로 106,A02070200,68
2867089,러버덕 프로젝트 서울 2022,20220930,20221031,127.1042611,37.51195174,서울특별시 송파구 송파나루길 206 송파관광정보센터,A02081300,52
2866409,2022년 하반기 아세안 요리교실,20221021,20221119,129.182075,35.17517573,부산광역시 해운대구 좌동로 162 아세안문화원,A02081300,103
2866387,시흥거북썸축제,20221029,20221030,126.6806994,37.3241521,경기도 시흥시 거북섬둘레길 42 웨이브파크,A02070200,123
2866366,의림지농경문화예술제,20221014,20221016,128.2115235,37.17335012,충청북도 제천시 모산동,A02070200,165
2865520,2022 단양 레이크파크 수상스포츠 대회,20221019,20221023,128.3514222,36.97994999,충청북도 단양군 단양읍 상진리,A02081200,160
2865258,노원 북 페스티벌,20221023,20221023,127.0682163,37.64055281,서울특별시 노원구 중계동,A02070200,43
2865256,마산부림한복축제,20221029,20221029,128.5735245,35.20513899,경상남도 창원시 마산합포구 부림동,A02070200,223
2865234,수눌음축제,20221029,20221029,126.3270162,33.33407334,제주특별자치도 제주시 한창로 897,A02070200,268
2865187,부평향교 힐링칠링 유생나들이,20221020,20221022,126.7207175,37.53954723,인천광역시 계양구 향교로 19 부평향교(지정문화재),A02081300,61
2865136,충장상권르네상스 라온페스타,20230424,20230507,126.9148995,35.14980783,광주광역시 동구 중앙로 187 충금지하상가,A02070200,85
2865125,남해 독일마을과 함께하는 ‘남산 옥토버 페스트’,20221007,20221010,126.9878734,37.55117009,서울특별시 용산구 남산공원길 105 YTN서울타워,A02070200,55
2865122,하반기 ‘현충사 달빛야행’,20221007,20221016,117.9925663,19.69442748,충청남도 아산시 현충사길 126,A02070200,179
2865112,나들이요가 in 부안노을아트페스티벌,20221007,20221009,126.5316646,35.68133277,전라북도 부안군 변산해수욕장길 10,A02070200,234
2865065,베어트리파크 단풍축제,20221015,20221106,127.2101555,36.67282278,세종특별자치시  신송로 217 베어트리파크,A02070200,109
2864606,호러 홀로그램 페스티벌,20221021,20221031,126.9316966,36.06934536,전라북도 익산시 함낭로 207 교도소 세트장,A02070200,237
2864583,2022 별빛내린천 신사리상권 릴레이 이벤트,20220923,20230114,126.9276141,37.48275196,서울특별시 관악구 신림동,A02081300,39
